Subject,Predicate,Object,Case Id,Notes
per.001924,legal,per.001918,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001918,legal,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001922,parentOf,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001922,parentOf,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001922,parentOf,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001922,parentOf,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001919,childOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001920,childOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001921,childOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001923,childOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001919,siblingOf,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001919,siblingOf,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001919,siblingOf,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001920,siblingOf,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001920,siblingOf,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001920,siblingOf,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001921,siblingOf,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001921,siblingOf,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001921,siblingOf,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001923,siblingOf,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001923,siblingOf,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001923,siblingOf,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001919,petitionerAgainst,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001920,petitionerAgainst,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001921,petitionerAgainst,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001923,petitionerAgainst,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001922,petitionerAgainst,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,defendantAgainst,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,defendantAgainst,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,defendantAgainst,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,defendantAgainst,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,defendantAgainst,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001919,enslavedBy,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001920,enslavedBy,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001921,enslavedBy,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001923,enslavedBy,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001922,enslavedBy,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,slaveholderOf,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,slaveholderOf,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,slaveholderOf,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,slaveholderOf,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,slaveholderOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000003,clerkOf,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000003,clerkOf,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000003,clerkOf,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000003,clerkOf,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000003,clerkOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000003,clerkOf,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000004,judgeOf,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000004,judgeOf,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000004,judgeOf,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000004,judgeOf,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000004,judgeOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000004,judgeOf,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001919,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001920,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001921,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001923,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001922,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000739,marshalOf,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000829,attorneyFor,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000829,attorneyFor,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000829,attorneyFor,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000829,attorneyFor,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000829,attorneyFor,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001919,clientOf,per.000829,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001920,clientOf,per.000829,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001921,clientOf,per.000829,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001923,clientOf,per.000829,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001922,clientOf,per.000829,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.000829,attorneyAgainst,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001924,oppositionsAttorney,per.000829,http://earlywashingtondc.org/doc/oscys.case.0254.001,
per.001002,attorneyFor,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001924,clientOf,per.001002,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.000830,attorneyFor,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001924,clientOf,per.000830,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001002,attorneyAgainst,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001002,attorneyAgainst,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001002,attorneyAgainst,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001002,attorneyAgainst,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001002,attorneyAgainst,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001919,oppositionsAttorney,per.001002,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001920,oppositionsAttorney,per.001002,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001921,oppositionsAttorney,per.001002,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001923,oppositionsAttorney,per.001002,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001922,oppositionsAttorney,per.001002,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.000830,attorneyAgainst,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.000830,attorneyAgainst,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.000830,attorneyAgainst,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.000830,attorneyAgainst,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.000830,attorneyAgainst,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001919,oppositionsAttorney,per.000830,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001920,oppositionsAttorney,per.000830,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001921,oppositionsAttorney,per.000830,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001923,oppositionsAttorney,per.000830,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001922,oppositionsAttorney,per.000830,http://earlywashingtondc.org/doc/oscys.case.0254.002,
per.001925,type,person,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001925,fullName,"Pickrell, Patty",http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001925,sex,female,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001926,type,person,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001926,fullName,"Wayne, Lewis",http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001926,sex,male,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001927,type,person,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001927,fullName,Harriet,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001927,sex,female,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001927,parentOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001922,childOf,per.001927,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001927,enslavedBy,per.001918,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001918,slaveholderOf,per.001927,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001926,spouseOf,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001922,spouseOf,per.001926,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001926,parentOf,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001926,parentOf,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001926,parentOf,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001926,parentOf,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001919,childOf,per.001926,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001920,childOf,per.001926,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001921,childOf,per.001926,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001923,childOf,per.001926,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001927,enslavedBy,per.001925,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001925,slaveholderOf,per.001927,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001927,siblingOf,per.001918,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001918,siblingOf,per.001927,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001927,livesWith,per.001918,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.001918,livesWith,per.001927,http://earlywashingtondc.org/doc/oscys.case.0254.004,
per.000476,legal,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000476,legal,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000476,legal,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000476,legal,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000476,legal,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000476,legal,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000044,legal,per.001919,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000044,legal,per.001920,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000044,legal,per.001921,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000044,legal,per.001923,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000044,legal,per.001922,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.000044,legal,per.001924,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001919,legal,per.000476,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001920,legal,per.000476,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001921,legal,per.000476,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001923,legal,per.000476,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001922,legal,per.000476,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001924,legal,per.000476,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001919,legal,per.000044,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001920,legal,per.000044,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001921,legal,per.000044,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001923,legal,per.000044,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001922,legal,per.000044,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001924,legal,per.000044,http://earlywashingtondc.org/doc/oscys.case.0254.005,
per.001928,type,person,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001928,fullName,"Johnston, Hester",http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001928,sex,female,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001929,type,person,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001929,fullName,"Mackall, Brooke",http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001929,sex,male,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001928,petitionerAgainst,per.001929,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001929,defendantAgainst,per.001928,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001928,enslavedBy,per.001929,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001929,slaveholderOf,per.001928,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.000847,attorneyFor,per.001928,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001928,clientOf,per.000847,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.000847,attorneyAgainst,per.001929,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001929,oppositionsAttorney,per.000847,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.000004,judgeOf,per.001928,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.000004,judgeOf,per.001929,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001928,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001929,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.000740,clerkOf,per.001928,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.000740,clerkOf,per.001929,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.000748,marshalOf,per.001929,http://earlywashingtondc.org/doc/oscys.case.0255.001,
per.001930,type,person,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001930,fullName,"Killegrew, William",http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001930,sex,male,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001464,sameAs,38401446,http://viaf.org/viaf/,
per.001930,petitionerAgainst,per.001464,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001464,defendantAgainst,per.001930,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001930,enslavedBy,per.001464,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001464,slaveholderOf,per.001930,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.000011,attorneyFor,per.001930,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001930,clientOf,per.000011,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.000011,attorneyAgainst,per.001464,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001464,oppositionsAttorney,per.000011,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.000006,marshalOf,per.001464,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.000004,judgeOf,per.001464,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.000004,judgeOf,per.001930,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001464,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001930,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.000003,clerkOf,per.001464,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.000003,clerkOf,per.001930,http://earlywashingtondc.org/doc/oscys.case.0256.001,
per.001932,type,person,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001932,fullName,"Thomas, Elizabeth",http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001932,sex,female,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001933,type,person,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001933,fullName,"Thomas, Peter",http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001933,sex,male,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001934,type,person,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001934,fullName,"Hamilton, Creedy",http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001932,ancestorOf,per.001933,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001933,descendantOf,per.001932,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001933,petitionerAgainst,per.001934,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001934,defendantAgainst,per.001933,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001933,enslavedBy,per.001934,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001934,slaveholderOf,per.001933,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.000045,attorneyFor,per.001933,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001933,clientOf,per.000045,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.000045,attorneyAgainst,per.001934,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001934,oppositionsAttorney,per.000045,http://earlywashingtondc.org/doc/oscys.case.0257.001,
per.001935,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001935,fullName,"Thomas, Dennis",http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001935,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001936,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001936,fullName,"Thomas, Walter",http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001936,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,fullName,"Scott, Alexander",http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001935,petitionerAgainst,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001936,petitionerAgainst,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,defendantAgainst,per.001935,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,defendantAgainst,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001935,enslavedBy,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001936,enslavedBy,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,slaveholderOf,per.001935,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,slaveholderOf,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000045,attorneyFor,per.001935,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000045,attorneyFor,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001935,clientOf,per.000045,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001936,clientOf,per.000045,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000045,attorneyAgainst,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,oppositionsAttorney,per.000045,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000003,clerkOf,per.001935,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000003,clerkOf,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000003,clerkOf,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001935,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001936,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001937,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000004,judgeOf,per.001935,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000004,judgeOf,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000004,judgeOf,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.000006,marshalOf,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.001,
per.001932,ancestorOf,per.001935,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001932,ancestorOf,per.001936,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001935,descendantOf,per.001932,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001936,descendantOf,per.001932,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001935,familyOf,per.001933,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001936,familyOf,per.001933,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001933,familyOf,per.001935,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001933,familyOf,per.001936,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001935,familyOf,per.001936,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001936,familyOf,per.001935,http://earlywashingtondc.org/doc.oscys.case.0258.002,
per.001938,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001938,fullName,"Craig, George",http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001938,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001939,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001939,fullName,"Gloyd, George H.",http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001939,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001939,deponentOf,per.001935,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001939,deponentOf,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001939,deponentOf,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001938,acquaintanceOf,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001936,acquaintanceOf,per.001938,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001939,businessRelationshipWith,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001937,businessRelationshipWith,per.001939,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.000003,clerkOf,per.001939,http://earlywashingtondc.org/doc/oscys.case.0258.004,
per.001940,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001940,fullName,"Campbell, John, 1765-1828",http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001940,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001941,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001941,fullName,Meade,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001941,sex,,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001942,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001942,fullName,"Newman, Francis",http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001942,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001943,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001943,fullName,"Pile, Henry",http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001943,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001944,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001944,fullName,"Porter, James A.",http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001944,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001945,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001945,fullName,"Thomas, Will",http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001945,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001940,sameAs,46027183,http://viaf.org/viaf/,
per.001940,opposingAttorneys,per.001495,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001495,opposingAttorneys,per.001940,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001937,soldSlaveTo,per.001942,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001942,purchasedSlaveFrom,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.000714,witnessOf,per.001942,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.000714,witnessOf,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001940,attorneyAgainst,per.001943,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001943,oppositionsAttorney,per.001940,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001495,attorneyFor,per.001943,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001943,clientOf,per.001495,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001945,hiredOutTo,per.001941,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001941,hired,per.001945,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001945,siblingOf,per.001935,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001935,siblingOf,per.001945,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001945,siblingOf,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001936,siblingOf,per.001945,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001935,siblingOf,per.001936,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001936,siblingOf,per.001935,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001945,enslavedBy,per.001937,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001937,slaveholderOf,per.001945,http://earlywashingtondc.org/doc/oscys.case.0258.005,
per.001946,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001946,fullName,"Briscoe, William D.",http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001946,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001947,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001947,fullName,"Buchanan, Thomas",http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001947,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001948,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001948,fullName,Stone,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001948,sex,demale,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001949,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001949,fullName,"Thomas, Judy",http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001949,sex,female,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001950,type,person,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001950,fullName,"Thomas, Robert",http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001950,sex,male,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.000023,legal,per.001947,http://earlywashingtondc.org/doc/oscys.case.0258.006,
per.001947,legal,per.000023,http://earlywashingtondc.org/doc/oscys.case.0258.006,
