id,title,category,sub_category,caption,location,pages,description,keywords,dateNormalized,date,medium,size,creator,collection,provenance
TMI02251,Little Woman (Cheyenne) (Profile),photographs,studio portraits,,Rinehart Studio,,Little Woman (Cheyenne) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02252,White Bird (Cheyenne) (Front),photographs,studio portraits,,Rinehart Studio,,White Bird (Cheyenne) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02253,White Bird (Cheyenne) (Profile),photographs,studio portraits,,Rinehart Studio,,White Bird (Cheyenne) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02254,Chief Wolf Robe (Cheyenne) (Front),photographs,studio portraits,,Rinehart Studio,,Chief Wolf Robe (Cheyenne) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02255,Chief Wolf Robe (Cheyenne) (Profile),photographs,studio portraits,,Rinehart Studio,,Chief Wolf Robe (Cheyenne) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02256,Starving Elk (Cheyenne) (Front),photographs,studio portraits,,Rinehart Studio,,Starving Elk (Cheyenne),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02257,Starving Elk (Cheyenne) (Profile),photographs,studio portraits,,Rinehart Studio,,Starving Elk (Cheyenne),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02258,Blackfoot (Piegan) Group,photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Blackfoot Delegates. Back Row: Chief Mountain (Big Brave), George Pablo, Unidentified Girl, Black Weasel, Unidentified Woman, Unidentified Child; Front Row: Blanket (Miles Big Spring), Unidentified Woman with two children, James Nightrider",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02259,"Chief Mountain ""Big Brave"" (Blackfoot)",photographs,studio portraits,,Rinehart Studio,,Chief Mountain [Big Brave] (Blackfoot),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02260,"Blanket, James Nightrider, & Black Weasel (Blackfoot)",photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Blackfoot Delegates. James Nightrider, Blanket (Miles Big Spring), and Black Weasel",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02261,"Geo. Pablo, Interpreter (Blackfoot) (Front)",photographs,studio portraits,,Rinehart Studio,,"George Pablo, Interpreter (Blackfoot) (Front)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02262,"Geo. Pablo, Interpreter (Blackfoot) (Profile)",photographs,studio portraits,,Rinehart Studio,,"George Pablo, Interpreter (Blackfoot) (Profile)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02263,Black Weasel (Blackfoot),photographs,studio portraits,,Rinehart Studio,,Black Weasel (Blackfoot) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02264,Black Weasel (Blackfoot) (Profile),photographs,studio portraits,,Rinehart Studio,,Black Weasel (Blackfoot) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02265,Blanket or Miles Big Spring (Blackfoot) (Front),photographs,studio portraits,,Rinehart Studio,,Blanket [Miles Big Spring] (Blackfoot) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02266,Blanket or Miles Big Spring (Blackfoot) (Back),photographs,studio portraits,,Rinehart Studio,,Blanket [Miles Big Spring] (Blackfoot) (Back),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02267,Blanket or Miles Big Spring (Blackfoot) (Profile),photographs,studio portraits,,Rinehart Studio,,Blanket [Miles Big Spring] (Blackfoot) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02268,James Nightrider (Blackfoot) (Front),photographs,studio portraits,,Rinehart Studio,,James Nightrider (Blackfoot) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02269,James Nightrider (Blackfoot) (Profile),photographs,studio portraits,,Rinehart Studio,,James Nightrider (Blackfoot) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02270,Chief Mountain (Blackfoot) (Front),photographs,studio portraits,,Rinehart Studio,,Chief Mountain [Big Brave] (Blackfoot) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02271,Chief Mountain (Blackfoot) (Profile),photographs,studio portraits,,Rinehart Studio,,Chief Mountain [Big Brave] (Blackfoot) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02272,Michel Kwikwita (Spokan Flathead),photographs,studio portraits,,Rinehart Studio,,Michel Kwikwita (Bitterroot Salish [Flathead]),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02273,Kalispel Group (Kalispel Flathead),photographs,studio portraits,Spokan Group (Sinqomen) Flathead,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Salish (Flathead) Delegates.  Antoine, Ashel, Mary Michel and Michel Kwikwita",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02274,Ashel & Mary Michel (Selish Flathead),photographs,studio portraits,,Rinehart Studio,,Group Portrait of Indian Congress Participants. Salish (Flathead) Delegates. Ashel and Mary Michel,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02275,Selish (Flathead) Group of 7,photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Salish (Flathead) Delegates. Back Row: Chief Antoine Moise, Paul Antoine, Moses Delaware, Kicking Horse; Front Row: Katherine Antoine (holding infant), Adelaide Kicking Horse",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02276,Louis Male Wolf & Eneas Michel (Kalispel Flathead),photographs,studio portraits,Kalispel Group (Flatheads),Rinehart Studio,,Group Portrait of Indian Congress Partipants. Salish (Flathead) Delegates. Louis Male Wolf and Eneas Michel.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02277,Eneas Michel (Spokan Flathead),photographs,studio portraits,,Rinehart Studio,,Eneas Michel (Pend d'Oreilles - Kalispel [Flathead]),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02278,Agnes Antoine & baby & Adelaide Kicking Horse (Spokan Flathead),photographs,studio portraits,[Names on Original] Adelaid (Mrs. Kicking Horse),Rinehart Studio,,Group Portrait of Indian Congress Participants. Salish (Flathead) Delegates. Katherine Antoine (holding infant) and Adelaide Kicking Horse,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02279,Chief Antoine Moise (Spokan Flathead),photographs,studio portraits,Antoine Moise - Flatheads,Rinehart Studio,,Antoine Moise (Bitterroot Salish [Flathead]),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02280,"Moses Delaware, Interpreter (Selish Flathead) (Front)",photographs,studio portraits,Moses Delaware - Flathead (Selish),Rinehart Studio,,"Moses Delaware, Interpreter (Bitterroot Salish [Flathead]) (Front)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02281,"Moses Delaware, Interpreter (Selish Flathead) (Profile)",photographs,studio portraits,,Rinehart Studio,,"Moses Delaware, Interpreter (Bitterroot Salish [Flathead]) (Profile)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02282,Adelaide Kicking Horse (Selish Flathead) (Front),photographs,studio portraits,Adelaide - Mrs. Kicking Horse - Flathead (Selish),Rinehart Studio,,Adelaide Kicking Horse (Bitterroot Salish [Flathead]) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02283,Adelaide Kicking Horse (Selish Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Adelaide Kicking Horse (Bitterroot Salish [Flathead]) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02284,Kicking Horse Charley (Selish Flathead) (Front),photographs,studio portraits,Kicking Horse Charley - Flathead (Selish),Rinehart Studio,,Kicking Horse [Charley] (Bitterroot Salish [Flathead] (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02284,Kicking Horse Charley (Selish Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Kicking Horse [Charley] (Bitterroot Salish [Flathead] (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02286,Chief Antoine Moise (Selish Flathead) (Front),photographs,studio portraits,Antoin Moise - Flathead (Selish),Rinehart Studio,,Antoine Moise (Bitterroot Salish [Flathead]),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02287,Chief Antoine Moise (Selish Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Kicking Horse [Charley] (Bitterroot Salish [Flathead],,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02288,Ashel (Spokan Flathead) (Front),photographs,studio portraits,Ashel - Kalispel,Rinehart Studio,,Ashel (Pend d'Oreilles - Kalispel [Flathead]) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02289,Ashel (Spokan Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Ashel (Pend d'Oreilles - Kalispel [Flathead]) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02290,Mary Michel (Spokan Flathead) (Front),photographs,studio portraits,Mary Michel - Spokan (Sinqomen),Rinehart Studio,,Mary Michel (Spokan - Sihqomen [Flathead]) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02291,Mary Michel (Spokan Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Mary Michel (Spokan - Sihqomen [Flathead]) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02292,Eneas Michel (Kalispel Flathead) (Front),photographs,studio portraits,Eneas Michel (Kalispel),Rinehart Studio,,Eneas Michel (Pend d'Oreilles - Kalispel [Flathead]) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02293,Eneas Michel (Kalispel Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Eneas Michel (Pend d'Oreilles - Kalispel [Flathead]) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02294,Antoine (Sinquomen - Spokan Flathead) (Front),photographs,studio portraits,Antonie - Spokan (Sinqomen),Rinehart Studio,,Antoine (Spokan - Sihqomen [Flathead]),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02295,Antoine (Sinquomen - Spokan Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Antoine (Spokan - Sihqomen [Flathead]),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02296,Kicking Horse Charley (Selish Flathead),photographs,studio portraits,,Rinehart Studio,,Kicking Horse Charley (Bitterroot Salish [Flathead],,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02297,Louis Male Wolf (Kalispel Flathead) (Front),photographs,studio portraits,Louis Male Wolf - Kalispel,Rinehart Studio,,Louis [Male Wolf] (Bitterroot Salish [Flathead]) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02298,Louis Male Wolf (Kalispel Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Louis [Male Wolf] (Bitterroot Salish [Flathead]) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02299,Paul Antoine (Selish Flathead) (Front),photographs,studio portraits,Paul Antoine - Flathead (Selish),Rinehart Studio,,Paul Antoine (Bitterroot Salish [Flathead]),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02300,Paul Antoine (Selish Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Paul Antoine (Bitterroot Salish [Flathead]),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02301,Agnes Antoine (Selish Flathead) (Front),photographs,studio portraits,Katherine Antoine - Flathead (Selish),Rinehart Studio,,Katherine Antoine (Bitterroot Salish [Flathead]) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02302,Agnes Antoine (Selish Flathead) (Profile),photographs,studio portraits,,Rinehart Studio,,Katherine Antoine (Bitterroot Salish [Flathead]) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02303,Group of 8 (Santa Clara Pueblo),photographs,studio portraits,[Names on original] Santa Clara Pueblo,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Pueblo Delegates. Back Row: Pedro Cajete, Guadalupe Narango, Bonifacio Silva, Geronimo Tafoya, Casimiro Tafoya; Front Row: Dolores Narango , Gov. Diego Narango, Ex Gov. Jose Jesus Narango",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02304,Gov. Diego Narango & Ex-Gov. Jose Jesus Narango (Santa Clara Pueblo),photographs,studio portraits,"Gov. Diego Narango, Ex. Gov. Jose Jesus Narango - Santa Clara Pueblo",Rinehart Studio,,"Group Portrait of Indian Congress Participants. Pueblo Delegates. Gov. Diego Marango, Ex Gov. Jose Jesus Narango",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02305,Casimiro Tafoya (Santa Clara Pueblo),photographs,studio portraits,Casimiro Tafoya (Santa Clara Pueblo),Rinehart Studio,,Casimiro Tafoya (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02306,"Pedro Cajete, Geronimo Tafoya, Dolores Narango (Santa Clara Pueblo)",photographs,studio portraits,"Cajete, Geronimo, Dolores - Santa Clara Pueblos",Rinehart Studio,,"Group Portrait of Indian Congress Participants. Pueblo Delegates. Pedro Cajete, Geronimo Tafoya, Dolores Narango ",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02307,Group of 7 (Santa Clara Pueblo),photographs,studio portraits,[Names on original] Santa Clara Pueblo,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Pueblo Delegates. Back Row: Santiago Narango, Augustin Baca, David Tafoya, Albino Chabiria; Front Row: Juan Jose Gutierrez, Pedro J. Baca, Juan Diego Narango",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02308,"Pedro Baca, Interpreter (Santa Clara Pueblo)",photographs,studio portraits,,Rinehart Studio,,"Pedro J. Baca, Interpreter (Pueblo)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02309,Santiago Narango & Augustin Baca (Santa Clara Pueblo),photographs,studio portraits,"Santiago, Augustin - Santa Clara Pueblo",Rinehart Studio,,Group Portrait of Indian Congress Participants. Pueblo Delegates. Santiago Narango and Augustin Baca,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02310,Guadalupe Narango & Albino Chabiria (Santa Clara Pueblo),photographs,studio portraits,,Rinehart Studio,,Group Portrait of Indian Congress Participants. Pueblo Delegates. Guadalupe Narango and Albino Chabiria,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02311,Bonifacio Silva & Juan Jose Gutierrez (Santa Clara Pueblo),photographs,studio portraits,,Rinehart Studio,,Group Portrait of Indian Congress Participants. Pueblo Delegates. Bonifacio Silva and Juan Jose Gutierrez,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02312,Juan Diego Narango & David Tafoya (Santa Clara Pueblo),photographs,studio portraits,"Jan Diego, David - Santa Clara Pueblo",Rinehart Studio,,"Group Portrait of Indian Congress Participants. Pueblo Delegates. Juan Diego Narango, David Tafoya",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02313,"Diego Narango, Governor (Santa Clara Pueblo) (Front)",photographs,studio portraits,,Rinehart Studio,,Governor Diego Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02314,"Diego Narango, Governor (Santa Clara Pueblo) (Profile)",photographs,studio portraits,,Rinehart Studio,,Governor Diego Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02315,"Jose Jesus Narango, Ex. Gov. (Santa Clara Pueblo) (Front)",photographs,studio portraits,,Rinehart Studio,,Ex-Governor Jose Jesus Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02316,"Jose Jesus Narango, Ex. Gov. (Santa Clara Pueblo) (Profile)",photographs,studio portraits,,Rinehart Studio,,Ex-Governor Jose Jesus Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02317,Dolores Narango (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Dolores Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02318,Dolores Narango (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Dolores Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02319,Bonifacio Silva (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Bonifacio Silva (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02320,Bonifacio Silva (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Bonifacio Silva (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02321,Pedro Cajete (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Pedro Cajete (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02322,Pedro Cajete (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Pedro Cajete (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02323,Guadalupe Narango (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Guadalupe Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02324,Guadalupe Narango (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Guadalupe Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02325,Geronimo Tafoya (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Geronimo Tafoya (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02326,Geronimo Tafoya (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Geronimo Tafoya (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02327,Casimiro Tafoya (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Casimiro Tafoya (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02328,Casimiro Tafoya (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Casimiro Tafoya (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02329,"Pedro Baca, Interpreter (Santa Clara Pueblo) (Front)",photographs,studio portraits,,Rinehart Studio,,"Pedro J. Baca, Interpreter (Pueblo)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02330,"Pedro Baca, Interpreter (Santa Clara Pueblo) (Profile)",photographs,studio portraits,,Rinehart Studio,,"Pedro J. Baca, Interpreter (Pueblo)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02331,Juan Diego (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Juan Diego (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02332,Juan Diego (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Juan Diego (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02333,"Group of 7 (Sauk & Fox, Pottawatomi & Kickapoo)",photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Cogress Participants. Potawatomi and Sauk Delegates. Back Row: Unidentified Man, Walter Battice; Front Row: Takako (Lightning Striking), Ponoa (End of Thunder), Mrs. Sarah Whistler [Sauk], Pahamok [Sauk], and Little Bear",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02334,Augustin Baca (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Augustin Baca (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02335,Augustin Baca (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Augustin Baca (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02336,Mrs. Sarah Whistler (Sauk),photographs,studio portraits,,Rinehart Studio,,Mrs. Sarah Whistler (Sauk & Fox),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02337,Children-Takako & Little Bear,photographs,studio portraits,,Rinehart Studio,,Group Photo of Indian Congress Participants. Potawatomi Delegates. Takako (Lightning Striking) and Little Bear,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02338,David Tafoya (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,David Tafoya (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02339,David Tafoya (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,David Tafoya (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02340,Juan Jose Gutierrez (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Juan Jose Gutierrez (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02341,Juan Jose Gutierrez (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Juan Jose Gutierrez (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02342,Albino Chabiria (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Albino Chabiria (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02343,Albino Chabiria (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Albino Chabiria (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02344,Santiago Narango (Santa Clara Pueblo) (Front),photographs,studio portraits,,Rinehart Studio,,Santiago Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02345,Santiago Narango (Santa Clara Pueblo) (Profile),photographs,studio portraits,,Rinehart Studio,,Santiago Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02346,Gaganichika (Kickapoo),photographs,studio portraits,Gaganichika - Kickapoo,Rinehart Studio,,Gaganichika (Kickapoo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02347,Mrs Sarah Whistler (Sauk) (Front),photographs,studio portraits,,Rinehart Studio,,Mrs. Sarah Whistler (Sauk & Fox),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02348,Mrs Sarah Whistler (Sauk) (Profile),photographs,studio portraits,,Rinehart Studio,,Mrs. Sarah Whistler (Sauk & Fox),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
